,date,value
969,2022-07-30 20:14:15.038119,4586.0
970,2022-07-30 20:14:18.125926,4732.0
971,2022-07-30 20:14:22.256898,4321.0
972,2022-07-30 20:14:37.703876,4682.0
973,2022-07-30 20:15:17.516868,4728.0
974,2022-07-30 20:15:20.634293,4443.0
975,2022-07-30 20:15:22.799798,4253.0
976,2022-07-30 20:15:27.764267,4744.0
977,2022-07-30 20:15:29.931226,4660.0
978,2022-07-30 20:15:32.111189,4354.0
979,2022-07-30 20:15:34.225434,4621.0
980,2022-07-30 20:15:35.301690,4570.0
981,2022-07-30 20:15:37.405326,4262.0
982,2022-07-30 20:15:39.513335,4824.0
983,2022-07-30 20:15:41.694150,4395.0
984,2022-07-30 20:15:48.241929,4741.0
985,2022-07-30 20:15:50.414164,4275.0
986,2022-07-30 20:15:52.647016,4258.0
987,2022-07-30 20:15:56.982568,4480.0
988,2022-07-30 20:15:59.987357,4657.0
989,2022-07-30 20:16:04.378249,4661.0
990,2022-07-30 20:16:07.391742,4717.0
991,2022-07-30 20:16:10.608552,4820.0
992,2022-07-30 20:16:13.010466,4434.0
993,2022-07-30 20:16:38.997851,4431.0
994,2022-07-30 20:16:41.125750,4562.0
995,2022-07-30 20:16:47.691927,4385.0
996,2022-07-30 20:16:50.619448,4554.0
997,2022-07-30 20:16:52.795913,4341.0
998,2022-07-30 20:17:06.086055,4265.0
999,2022-07-30 20:17:08.329942,4772.0
1000,2022-07-30 20:17:11.548360,4796.0
1001,2022-07-30 20:17:13.738144,4644.0
1002,2022-07-30 20:17:15.891101,4752.0
1003,2022-07-30 20:17:29.052549,4876.0
1004,2022-07-30 20:17:36.286264,4675.0
1005,2022-07-30 20:17:39.277315,4373.0
1006,2022-07-30 20:17:44.074118,4642.0
1007,2022-07-30 20:17:54.050928,4281.0
1008,2022-07-30 20:17:56.177695,4218.0
1009,2022-07-30 20:17:58.301396,4476.0
1010,2022-07-30 20:18:01.226230,4847.0
1011,2022-07-30 20:18:03.337986,4658.0
1012,2022-07-30 20:18:10.444380,4237.0
1013,2022-07-30 20:18:27.129140,4684.0
1014,2022-07-30 20:18:29.238961,4223.0
1015,2022-07-30 20:18:31.321307,4819.0
1016,2022-07-30 20:18:35.549533,4445.0
1017,2022-07-30 20:18:37.773998,4830.0
1018,2022-07-30 20:18:49.503602,4251.0
1019,2022-07-30 20:18:51.611811,4299.0
1020,2022-07-30 20:18:53.768034,4236.0
1021,2022-07-30 20:18:59.328296,4515.0
1022,2022-07-30 20:19:11.453066,4865.0
1023,2022-07-30 20:19:27.282826,4626.0
1024,2022-07-30 20:19:29.354836,4411.0
1025,2022-07-30 20:19:40.445163,4761.0
1026,2022-07-30 20:19:43.677829,4485.0
1027,2022-07-30 20:19:49.442588,4881.0
1028,2022-07-30 20:20:00.016625,4421.0
1029,2022-07-30 20:20:05.802611,4531.0
1030,2022-07-30 20:20:15.196216,4592.0
1031,2022-07-30 20:20:18.451741,4260.0
1032,2022-07-30 20:20:47.690150,4318.0
1033,2022-07-30 20:20:53.671022,4416.0
1034,2022-07-30 20:20:59.744660,4629.0
1035,2022-07-30 20:21:04.373950,4344.0
1036,2022-07-30 20:21:13.624919,4568.0
1037,2022-07-30 20:21:20.638618,4504.0
1038,2022-07-30 20:21:27.115843,4673.0
1039,2022-07-30 20:21:31.852940,4710.0
1040,2022-07-30 20:21:34.284797,4882.0
1041,2022-07-30 20:21:36.363184,4531.0
1042,2022-07-30 20:21:41.920267,4583.0
1043,2022-07-30 20:21:44.890337,4874.0
1044,2022-07-30 20:21:47.862839,4989.0
1045,2022-07-30 20:22:00.398357,4633.0
1046,2022-07-30 20:22:11.542809,4492.0
1047,2022-07-30 20:22:14.140790,4443.0
1048,2022-07-30 20:22:15.385283,4353.0
1049,2022-07-30 20:22:18.770916,5000.0
1050,2022-07-30 20:22:22.235591,4442.0
1051,2022-07-30 20:22:24.502159,4606.0
1052,2022-07-30 20:22:36.967017,4433.0
1053,2022-07-30 20:22:39.129839,4629.0
1054,2022-07-30 20:22:45.512901,4888.0
1055,2022-07-30 20:22:52.992406,4964.0
1056,2022-07-30 20:23:03.761694,5009.0
1057,2022-07-30 20:23:11.144392,4904.0
1058,2022-07-30 20:23:29.841778,4571.0
1059,2022-07-30 20:23:39.764020,4736.0
1060,2022-07-30 20:23:41.857799,4674.0
1061,2022-07-30 20:23:42.904367,4844.0
1062,2022-07-30 20:23:46.442394,4747.0
1063,2022-07-30 20:23:49.471905,4547.0
1064,2022-07-30 20:23:51.562878,4434.0
1065,2022-07-30 20:23:55.137004,4927.0
1066,2022-07-30 20:23:57.258766,4781.0
1067,2022-07-30 20:23:59.389010,4449.0
1068,2022-07-30 20:24:02.880654,4633.0
1069,2022-07-30 20:24:10.867462,4557.0
