,date,value
177,2022-07-30 18:51:51.458892,2896874.0
178,2022-07-30 18:51:55.757854,2896874.0
179,2022-07-30 18:51:57.895555,2896874.0
180,2022-07-30 18:52:01.148454,2896874.0
181,2022-07-30 18:52:03.365497,2896874.0
182,2022-07-30 18:52:06.315924,2896874.0
183,2022-07-30 18:52:09.528899,2896874.0
184,2022-07-30 18:52:12.787841,2896874.0
185,2022-07-30 18:52:14.961403,2896874.0
186,2022-07-30 18:52:17.962658,2896874.0
187,2022-07-30 18:52:20.095045,2896874.0
188,2022-07-30 18:52:22.220427,2896874.0
189,2022-07-30 18:52:23.556990,2896874.0
190,2022-07-30 18:52:25.675633,2896874.0
191,2022-07-30 18:52:28.844995,2896874.0
192,2022-07-30 18:52:32.028400,2896874.0
193,2022-07-30 18:52:35.538517,2896874.0
194,2022-07-30 18:52:37.669135,2896874.0
195,2022-07-30 18:52:38.974505,2896874.0
196,2022-07-30 18:52:41.288193,2896874.0
197,2022-07-30 18:52:44.331160,2896874.0
198,2022-07-30 18:52:48.563856,2896874.0
199,2022-07-30 18:52:50.991845,2896874.0
200,2022-07-30 18:52:54.922414,2896874.0
201,2022-07-30 18:52:58.982897,2896874.0
202,2022-07-30 18:53:01.269079,2896874.0
203,2022-07-30 18:53:04.362259,2896874.0
204,2022-07-30 18:53:07.460428,2896874.0
205,2022-07-30 18:53:10.483939,2896874.0
206,2022-07-30 18:53:13.419826,2896874.0
207,2022-07-30 18:53:16.542440,2896874.0
208,2022-07-30 18:53:19.735312,2896874.0
209,2022-07-30 18:53:22.767901,2896874.0
210,2022-07-30 18:53:24.957364,2896874.0
211,2022-07-30 18:53:27.977366,2896874.0
212,2022-07-30 18:53:30.334384,2896874.0
213,2022-07-30 18:53:33.366078,2896874.0
214,2022-07-30 18:53:38.458542,2896874.0
215,2022-07-30 18:53:40.650630,2896874.0
216,2022-07-30 18:53:44.496909,2896874.0
217,2022-07-30 18:53:48.930430,2896874.0
218,2022-07-30 18:53:51.897731,2896874.0
219,2022-07-30 18:53:55.106498,2896874.0
220,2022-07-30 18:53:57.482732,2896874.0
221,2022-07-30 18:54:03.617754,2896874.0
222,2022-07-30 18:54:06.858322,2896874.0
223,2022-07-30 18:54:09.876761,2896874.0
224,2022-07-30 18:54:12.837861,2896874.0
225,2022-07-30 18:54:16.020041,2896874.0
226,2022-07-30 18:54:18.135136,2896874.0
227,2022-07-30 18:54:21.148610,2896874.0
228,2022-07-30 18:54:22.470656,2896874.0
229,2022-07-30 18:54:23.716735,2896874.0
230,2022-07-30 18:54:25.806451,2896874.0
231,2022-07-30 18:54:29.871930,2896874.0
232,2022-07-30 18:54:32.881187,2896874.0
233,2022-07-30 18:54:37.072944,2896874.0
234,2022-07-30 18:54:41.043806,2896874.0
235,2022-07-30 18:54:44.241424,2896874.0
236,2022-07-30 18:54:48.590413,2896874.0
237,2022-07-30 18:54:52.519434,2896874.0
238,2022-07-30 18:54:55.494923,2896874.0
239,2022-07-30 18:54:59.562585,2896874.0
240,2022-07-30 18:55:02.665464,2896874.0
241,2022-07-30 18:55:06.733157,2896874.0
242,2022-07-30 18:55:09.665790,2896874.0
243,2022-07-30 18:55:13.818935,2896874.0
244,2022-07-30 18:55:16.933707,2896874.0
245,2022-07-30 18:55:19.979193,2896874.0
246,2022-07-30 18:55:22.126353,2896874.0
247,2022-07-30 18:55:24.507785,2896874.0
248,2022-07-30 18:55:27.738041,2896874.0
249,2022-07-30 18:55:30.755618,2896874.0
250,2022-07-30 18:55:33.801349,2896874.0
251,2022-07-30 18:55:37.024410,2896874.0
252,2022-07-30 18:55:40.107188,2896874.0
253,2022-07-30 18:55:42.440006,2896874.0
254,2022-07-30 18:55:45.697544,2896874.0
255,2022-07-30 18:55:48.702610,2896874.0
256,2022-07-30 18:55:50.975727,2896874.0
257,2022-07-30 18:55:53.317603,2896874.0
258,2022-07-30 18:55:54.687755,2896874.0
259,2022-07-30 18:55:56.841104,2896874.0
260,2022-07-30 18:55:59.025311,2896874.0
261,2022-07-30 18:56:01.351181,2896873.0
262,2022-07-30 18:56:03.533454,2896873.0
263,2022-07-30 18:56:05.728554,2896873.0
264,2022-07-30 18:56:07.029461,2896873.0
265,2022-07-30 18:56:08.288773,2896873.0
266,2022-07-30 18:56:10.556866,2896873.0
267,2022-07-30 18:56:14.385585,2896873.0
268,2022-07-30 18:56:17.689798,2896873.0
269,2022-07-30 18:56:19.047681,2896873.0
270,2022-07-30 18:56:20.300466,2896873.0
271,2022-07-30 18:56:21.592854,2896873.0
272,2022-07-30 18:56:23.085381,2896874.0
273,2022-07-30 18:56:26.139019,2896874.0
274,2022-07-30 18:56:28.381733,2896874.0
275,2022-07-30 18:56:30.868767,2896873.0
276,2022-07-30 18:56:33.833243,2896873.0
277,2022-07-30 18:56:35.166667,2896873.0
278,2022-07-30 18:56:36.503436,2896873.0
279,2022-07-30 18:56:39.792080,2896873.0
280,2022-07-30 18:56:42.773477,2896873.0
281,2022-07-30 18:56:44.940142,2896873.0
282,2022-07-30 18:56:47.111678,2896873.0
283,2022-07-30 18:56:49.245152,2896873.0
284,2022-07-30 18:56:52.160525,2896873.0
285,2022-07-30 18:56:54.647724,2896873.0
286,2022-07-30 18:56:56.810547,2896873.0
287,2022-07-30 18:57:00.061193,2896873.0
288,2022-07-30 18:57:04.546651,2896874.0
289,2022-07-30 18:57:07.745251,2896874.0
290,2022-07-30 18:57:11.837547,2896874.0
291,2022-07-30 18:57:14.983555,2896874.0
292,2022-07-30 18:57:18.063894,2896874.0
293,2022-07-30 18:57:20.177910,2896874.0
294,2022-07-30 18:57:22.307028,2896874.0
295,2022-07-30 18:57:25.519591,2896874.0
296,2022-07-30 18:57:28.492210,2896874.0
297,2022-07-30 18:57:31.758473,2896874.0
298,2022-07-30 18:57:37.917530,2896874.0
299,2022-07-30 18:57:40.036531,2896874.0
300,2022-07-30 18:57:41.330656,2896874.0
301,2022-07-30 18:57:44.338698,2896874.0
302,2022-07-30 18:57:45.709662,2896874.0
303,2022-07-30 18:57:48.632119,2896874.0
304,2022-07-30 18:57:49.952187,2896874.0
305,2022-07-30 18:57:52.061727,2896874.0
306,2022-07-30 18:57:55.121612,2896874.0
307,2022-07-30 18:57:58.420568,2896874.0
308,2022-07-30 18:58:02.370090,2896874.0
309,2022-07-30 18:58:05.451381,2896874.0
310,2022-07-30 18:58:06.781850,2896874.0
311,2022-07-30 18:58:08.909309,2896874.0
312,2022-07-30 18:58:10.994806,2896874.0
313,2022-07-30 18:58:14.374573,2896874.0
314,2022-07-30 18:58:15.746659,2896874.0
315,2022-07-30 18:58:17.894158,2896874.0
316,2022-07-30 18:58:21.056808,2896874.0
317,2022-07-30 18:58:22.388913,2896874.0
318,2022-07-30 18:58:25.642487,2896874.0
319,2022-07-30 18:58:29.824685,2896874.0
320,2022-07-30 18:58:31.990266,2896874.0
321,2022-07-30 18:58:34.068933,2896874.0
322,2022-07-30 18:58:35.301085,2896874.0
323,2022-07-30 18:58:36.535077,2896874.0
324,2022-07-30 18:58:37.970436,2896874.0
325,2022-07-30 18:58:40.349662,2896873.0
326,2022-07-30 18:58:43.279140,2896873.0
327,2022-07-30 18:58:46.504292,2896873.0
328,2022-07-30 18:58:49.718281,2896873.0
329,2022-07-30 18:58:52.916909,2896873.0
330,2022-07-30 18:58:54.225534,2896873.0
331,2022-07-30 18:58:57.377757,2896873.0
332,2022-07-30 18:59:00.507352,2896873.0
333,2022-07-30 18:59:02.661234,2896873.0
334,2022-07-30 18:59:03.996254,2896873.0
335,2022-07-30 18:59:05.271054,2896873.0
336,2022-07-30 18:59:06.580550,2896873.0
337,2022-07-30 18:59:09.513603,2896873.0
338,2022-07-30 18:59:12.520992,2896873.0
339,2022-07-30 18:59:15.752966,2896873.0
340,2022-07-30 18:59:19.649909,2896873.0
341,2022-07-30 18:59:23.847368,2896873.0
342,2022-07-30 18:59:26.903850,2896873.0
343,2022-07-30 18:59:29.989038,2896873.0
344,2022-07-30 18:59:33.041865,2896873.0
345,2022-07-30 18:59:35.237521,2896873.0
346,2022-07-30 18:59:38.377635,2896873.0
347,2022-07-30 18:59:40.527117,2896873.0
348,2022-07-30 18:59:41.813777,2896873.0
349,2022-07-30 18:59:44.005898,2896873.0
350,2022-07-30 18:59:47.051627,2896873.0
351,2022-07-30 18:59:51.313946,2896873.0
352,2022-07-30 18:59:54.327483,2896873.0
353,2022-07-30 18:59:57.267923,2896873.0
354,2022-07-30 18:59:58.683686,2896873.0
355,2022-07-30 18:59:59.940047,2896873.0
356,2022-07-30 19:00:02.088978,2896873.0
357,2022-07-30 19:00:04.317807,2896872.0
358,2022-07-30 19:00:06.521165,2896872.0
359,2022-07-30 19:00:08.745103,2896872.0
360,2022-07-30 19:00:11.797853,2896872.0
361,2022-07-30 19:00:13.089888,2896872.0
362,2022-07-30 19:00:14.351007,2896872.0
363,2022-07-30 19:00:18.713976,2896872.0
364,2022-07-30 19:00:21.952514,2896872.0
365,2022-07-30 19:00:25.188462,2896872.0
366,2022-07-30 19:00:28.149833,2896872.0
367,2022-07-30 19:00:31.261472,2896872.0
368,2022-07-30 19:00:35.124518,2896872.0
369,2022-07-30 19:00:37.307739,2896872.0
370,2022-07-30 19:00:40.563291,2896873.0
371,2022-07-30 19:00:42.723817,2896873.0
372,2022-07-30 19:00:46.960133,2896873.0
373,2022-07-30 19:00:48.286049,2896873.0
374,2022-07-30 19:00:49.766916,2896873.0
375,2022-07-30 19:00:51.086601,2896873.0
376,2022-07-30 19:00:52.423572,2896873.0
377,2022-07-30 19:00:54.659604,2896873.0
378,2022-07-30 19:00:56.848768,2896873.0
379,2022-07-30 19:00:59.016835,2896873.0
380,2022-07-30 19:01:01.451491,2896873.0
381,2022-07-30 19:01:03.105436,2896873.0
382,2022-07-30 19:01:05.246198,2896873.0
383,2022-07-30 19:01:07.416429,2896873.0
384,2022-07-30 19:01:09.652039,2896873.0
385,2022-07-30 19:01:11.943526,2896873.0
386,2022-07-30 19:01:13.285412,2896873.0
387,2022-07-30 19:01:15.469826,2896873.0
388,2022-07-30 19:01:16.772182,2896873.0
389,2022-07-30 19:01:18.157301,2896873.0
390,2022-07-30 19:01:20.359047,2896873.0
391,2022-07-30 19:01:23.547182,2896872.0
392,2022-07-30 19:01:25.778400,2896872.0
393,2022-07-30 19:01:29.137447,2896873.0
394,2022-07-30 19:01:30.449605,2896873.0
395,2022-07-30 19:01:32.817923,2896873.0
396,2022-07-30 19:01:34.192375,2896873.0
397,2022-07-30 19:01:35.490783,2896873.0
398,2022-07-30 19:01:36.848901,2896873.0
399,2022-07-30 19:01:39.035862,2896873.0
400,2022-07-30 19:01:41.268638,2896873.0
401,2022-07-30 19:01:43.416995,2896873.0
402,2022-07-30 19:01:45.558307,2896873.0
403,2022-07-30 19:01:48.580340,2896873.0
404,2022-07-30 19:01:50.745733,2896873.0
405,2022-07-30 19:01:53.037602,2896873.0
406,2022-07-30 19:01:55.190907,2896873.0
407,2022-07-30 19:01:58.199138,2896873.0
408,2022-07-30 19:02:00.413309,2896873.0
409,2022-07-30 19:02:02.527834,2896873.0
410,2022-07-30 19:02:04.640238,2896873.0
411,2022-07-30 19:02:07.787402,2896873.0
412,2022-07-30 19:02:11.629844,2896873.0
413,2022-07-30 19:02:14.767713,2896873.0
414,2022-07-30 19:02:16.070574,2896873.0
415,2022-07-30 19:02:19.066213,2896873.0
416,2022-07-30 19:02:23.026908,2896873.0
417,2022-07-30 19:02:26.185364,2896873.0
418,2022-07-30 19:02:28.326053,2896873.0
419,2022-07-30 19:02:29.633315,2896873.0
420,2022-07-30 19:02:32.055159,2896873.0
421,2022-07-30 19:02:35.269705,2896873.0
422,2022-07-30 19:02:38.220469,2896873.0
423,2022-07-30 19:02:39.522220,2896873.0
424,2022-07-30 19:02:41.625963,2896873.0
425,2022-07-30 19:02:42.945990,2896873.0
426,2022-07-30 19:02:45.140397,2896873.0
427,2022-07-30 19:02:49.500720,2896873.0
428,2022-07-30 19:02:53.486550,2896873.0
429,2022-07-30 19:02:56.617743,2896873.0
430,2022-07-30 19:02:59.703781,2896873.0
431,2022-07-30 19:03:03.712177,2896873.0
432,2022-07-30 19:03:06.826909,2896873.0
433,2022-07-30 19:03:10.837605,2896873.0
434,2022-07-30 19:03:15.102412,2896873.0
435,2022-07-30 19:03:17.288448,2896873.0
436,2022-07-30 19:03:21.259947,2896873.0
437,2022-07-30 19:03:23.447923,2896873.0
438,2022-07-30 19:03:26.429868,2896873.0
439,2022-07-30 19:03:29.607674,2896873.0
440,2022-07-30 19:03:33.825140,2896873.0
441,2022-07-30 19:03:37.644017,2896873.0
442,2022-07-30 19:03:41.570208,2896873.0
443,2022-07-30 19:03:43.731737,2896873.0
444,2022-07-30 19:03:47.767593,2896873.0
445,2022-07-30 19:03:53.049464,2896873.0
446,2022-07-30 19:03:55.354013,2896873.0
447,2022-07-30 19:03:59.591516,2896873.0
448,2022-07-30 19:04:03.025036,2896873.0
449,2022-07-30 19:04:06.077627,2896873.0
450,2022-07-30 19:04:10.008795,2896873.0
451,2022-07-30 19:04:14.586217,2896873.0
452,2022-07-30 19:04:17.730232,2896873.0
453,2022-07-30 19:04:20.017405,2896872.0
454,2022-07-30 19:04:23.214020,2896872.0
455,2022-07-30 19:04:26.289275,2896872.0
456,2022-07-30 19:04:28.511049,2896872.0
457,2022-07-30 19:04:31.696607,2896872.0
458,2022-07-30 19:04:33.859483,2896872.0
459,2022-07-30 19:04:36.967049,2896872.0
460,2022-07-30 19:04:40.910756,2896872.0
461,2022-07-30 19:04:43.964688,2896872.0
462,2022-07-30 19:04:46.932866,2896872.0
463,2022-07-30 19:04:49.972638,2896872.0
464,2022-07-30 19:04:54.005982,2896872.0
465,2022-07-30 19:04:56.187784,2896872.0
466,2022-07-30 19:04:58.443736,2896872.0
467,2022-07-30 19:05:01.621763,2896872.0
468,2022-07-30 19:05:04.691820,2896872.0
469,2022-07-30 19:05:07.051540,2896872.0
470,2022-07-30 19:05:09.193432,2896872.0
471,2022-07-30 19:05:13.298095,2896872.0
472,2022-07-30 19:05:17.369742,2896872.0
473,2022-07-30 19:05:20.390029,2896872.0
474,2022-07-30 19:05:22.529150,2896872.0
475,2022-07-30 19:05:24.665530,2896872.0
476,2022-07-30 19:05:26.854961,2896872.0
477,2022-07-30 19:05:29.067088,2896872.0
478,2022-07-30 19:05:32.215769,2896872.0
479,2022-07-30 19:05:34.584197,2896871.0
480,2022-07-30 19:05:35.883882,2896871.0
481,2022-07-30 19:05:37.160732,2896871.0
482,2022-07-30 19:05:38.581400,2896872.0
483,2022-07-30 19:05:41.843336,2896872.0
484,2022-07-30 19:05:45.056084,2896872.0
485,2022-07-30 19:05:48.236541,2896872.0
486,2022-07-30 19:05:50.471907,2896872.0
487,2022-07-30 19:05:53.500169,2896872.0
488,2022-07-30 19:05:55.931565,2896872.0
489,2022-07-30 19:06:00.085714,2896872.0
490,2022-07-30 19:06:04.394667,2896872.0
491,2022-07-30 19:06:07.537294,2896872.0
492,2022-07-30 19:06:10.653908,2896872.0
493,2022-07-30 19:06:14.536690,2896872.0
494,2022-07-30 19:06:19.768918,2896872.0
495,2022-07-30 19:06:23.669298,2896872.0
496,2022-07-30 19:06:27.562435,2896872.0
497,2022-07-30 19:06:30.632746,2896871.0
498,2022-07-30 19:06:33.807025,2896871.0
499,2022-07-30 19:06:37.138997,2896871.0
500,2022-07-30 19:06:40.313068,2896871.0
501,2022-07-30 19:06:43.283840,2896871.0
502,2022-07-30 19:06:46.496215,2896871.0
503,2022-07-30 19:06:49.530090,2896871.0
504,2022-07-30 19:06:53.420448,2896872.0
505,2022-07-30 19:06:56.555521,2896872.0
506,2022-07-30 19:07:00.741227,2896872.0
507,2022-07-30 19:07:04.718826,2896872.0
508,2022-07-30 19:07:10.578317,2896872.0
509,2022-07-30 19:07:13.577945,2896872.0
510,2022-07-30 19:07:16.024886,2896872.0
511,2022-07-30 19:07:18.239501,2896872.0
512,2022-07-30 19:07:22.348296,2896872.0
513,2022-07-30 19:07:25.576171,2896872.0
514,2022-07-30 19:07:28.803312,2896872.0
515,2022-07-30 19:07:31.440042,2896872.0
516,2022-07-30 19:07:34.451706,2896872.0
517,2022-07-30 19:07:37.496690,2896872.0
518,2022-07-30 19:07:40.651956,2896872.0
519,2022-07-30 19:07:44.716768,2896872.0
520,2022-07-30 19:07:47.707208,2896872.0
521,2022-07-30 19:07:50.620384,2896872.0
522,2022-07-30 19:07:55.985695,2896871.0
523,2022-07-30 19:07:59.885297,2896871.0
524,2022-07-30 19:08:02.099631,2896871.0
525,2022-07-30 19:08:04.239025,2896871.0
526,2022-07-30 19:08:06.449150,2896871.0
527,2022-07-30 19:08:09.641529,2896870.0
528,2022-07-30 19:08:12.755837,2896870.0
529,2022-07-30 19:08:16.218013,2896870.0
530,2022-07-30 19:08:20.155617,2896870.0
531,2022-07-30 19:08:23.276257,2896870.0
532,2022-07-30 19:08:26.498473,2896870.0
533,2022-07-30 19:08:30.675178,2896870.0
534,2022-07-30 19:08:32.818162,2896870.0
535,2022-07-30 19:08:35.856059,2896870.0
536,2022-07-30 19:08:38.018751,2896870.0
537,2022-07-30 19:08:41.000787,2896870.0
538,2022-07-30 19:08:45.075602,2896870.0
539,2022-07-30 19:08:48.263685,2896870.0
540,2022-07-30 19:08:52.308332,2896870.0
541,2022-07-30 19:08:55.456256,2896870.0
542,2022-07-30 19:08:57.571232,2896870.0
543,2022-07-30 19:08:59.698388,2896870.0
544,2022-07-30 19:09:02.935637,2896870.0
545,2022-07-30 19:09:07.226056,2896870.0
546,2022-07-30 19:09:10.352222,2896870.0
547,2022-07-30 19:09:13.551940,2896870.0
548,2022-07-30 19:09:17.471254,2896870.0
549,2022-07-30 19:09:19.693250,2896870.0
550,2022-07-30 19:09:22.666466,2896870.0
551,2022-07-30 19:09:24.990611,2896870.0
552,2022-07-30 19:09:27.162570,2896870.0
553,2022-07-30 19:09:29.278529,2896870.0
554,2022-07-30 19:09:31.435278,2896870.0
555,2022-07-30 19:09:34.579026,2896870.0
556,2022-07-30 19:09:37.660991,2896870.0
557,2022-07-30 19:09:40.048771,2896870.0
558,2022-07-30 19:09:42.376814,2896870.0
559,2022-07-30 19:09:45.416270,2896870.0
560,2022-07-30 19:09:48.491076,2896870.0
561,2022-07-30 19:09:51.548972,2896870.0
562,2022-07-30 19:09:54.660361,2896870.0
563,2022-07-30 19:09:56.102603,2896870.0
564,2022-07-30 19:09:59.062076,2896870.0
565,2022-07-30 19:10:01.220589,2896870.0
566,2022-07-30 19:10:04.257280,2896870.0
567,2022-07-30 19:10:06.491385,2896870.0
568,2022-07-30 19:10:08.720591,2896870.0
569,2022-07-30 19:10:12.747808,2896870.0
570,2022-07-30 19:10:15.805739,2896870.0
571,2022-07-30 19:10:20.193751,2896870.0
572,2022-07-30 19:10:22.745449,2896870.0
573,2022-07-30 19:10:25.817001,2896870.0
574,2022-07-30 19:10:29.746694,2896870.0
575,2022-07-30 19:10:33.675968,2896870.0
576,2022-07-30 19:10:37.244176,2896870.0
577,2022-07-30 19:10:41.444910,2896870.0
578,2022-07-30 19:10:45.281665,2896870.0
579,2022-07-30 19:10:49.336908,2896870.0
580,2022-07-30 19:10:53.127961,2896870.0
581,2022-07-30 19:10:56.921633,2896870.0
